id,binding_model_id,create_uid,write_uid,type,binding_type,binding_view_types,name,help,create_date,write_date,view_id,res_id,limit,search_view_id,domain,context,res_model,target,view_mode,mobile_view_mode,usage,filter
577,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Orders To Invoice""}","{""en_US"": ""<p class=\""o_view_nocontent_empty_folder\"">\n                You don't have any order to invoice from the website\n            </p>\n        ""}",2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337,,,80,2590,"[('state', '=', 'sale'), ('order_line', '!=', False), ('invoice_status', '=', 'to invoice'), ('website_id', '!=', False)]","{'show_sale': True, 'search_default_order_confirmed': 1, 'create': False}",sale.order,current,"tree,form,kanban",kanban,,
579,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Unpaid Orders""}","{""en_US"": ""<p class=\""o_view_nocontent_empty_folder\"">\n                There is no unpaid order from the website yet\n            </p><p>\n                Process the order once the payment is received.\n            </p>\n        ""}",2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337,2252,,80,2591,"[('state', '=', 'sent'), ('website_id', '!=', False)]","{'show_sale': True, 'create': False}",sale.order,current,"tree,kanban,form,activity",kanban,,
645,,1,1,ir.actions.act_window,action,form,"{""en_US"": ""Media Units""}",,2024-04-18 10:42:39.074562,2024-04-18 10:42:39.074562,,,80,,[],{},op.media.unit,current,"tree,form,pivot,graph",kanban,,
646,,1,1,ir.actions.act_window,action,form,"{""en_US"": ""Media Movements""}",,2024-04-18 10:42:39.074562,2024-04-18 10:42:39.074562,,,80,2991,,{},op.media.movement,current,"tree,form",kanban,,
580,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Abandoned Carts""}","{""en_US"": ""<p class=\""o_view_nocontent_empty_folder\"">\n                No abandoned carts found\n            </p><p>\n                You'll find here all the carts abandoned by your visitors.\n                If they completed their address, you should send them a recovery email!\n            </p><p>\n                The time to mark a cart as abandoned can be changed in the settings.\n            </p>\n        ""}",2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337,2252,,80,2593,"[('is_abandoned_cart', '=', 1)]","{'show_sale': True, 'create': False, 'public_partner_id': 4, 'search_default_recovery_email': True}",sale.order,current,"tree,kanban,form,activity",kanban,,
581,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Product Views History""}","{""en_US"": ""<p class=\""o_view_nocontent_empty_folder\"">\n              No product views yet for this visitor\n            </p>\n        ""}",2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337,,,80,,"[('visitor_id', '=', active_id), ('product_id', '!=', False)]",{},website.track,current,tree,kanban,,
582,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Base Units""}",,2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337,,,80,,,{},website.base.unit,current,"tree,form",kanban,,
583,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""New Product""}",,2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337,2712,,80,,,{},product.product,new,form,kanban,,
584,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Product Pages""}",,2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337,2714,,80,,,{'create_action': 'website_sale.product_product_action_add'},product.template,current,"tree,kanban",kanban,,
585,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Certifications""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                Add a new certification\n            </p>\n        ""}",2024-04-18 07:47:41.587274,2024-04-18 07:47:41.587274,2438,,80,,"[('slide_category', '=', 'certification')]",{'default_slide_category': 'certification'},slide.slide,current,"tree,form,graph",kanban,,
586,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Certifications""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                Create a Certification\n            </p>\n            <p>\n                Assess the level of understanding of your attendees\n                <br>and send them a document if they pass the test.\n            </p>\n        ""}",2024-04-18 07:47:41.587274,2024-04-18 07:47:41.587274,,,80,2731,"[('certification', '=', True)]","{'default_certification': True, 'default_scoring_type': 'scoring_with_answers'}",survey.survey,current,"kanban,tree,pivot,graph,form",kanban,,
331,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Tasks""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                    No tasks found. Let's create one!\n                </p>\n                <p>\n                    Keep track of the progress of your tasks from creation to completion.<br>\n                    Collaborate efficiently by chatting in real-time or via email.\n                </p>\n            ""}",2024-04-18 07:41:22.122125,2024-04-18 07:47:42.969877,,,80,1651,"[('project_id', '!=', False), ('display_in_project', '=', True)]","{'sale_show_partner_name': True, 'search_default_my_tasks': 1}",project.task,current,"kanban,tree,form,calendar,pivot,graph,activity",kanban,,
332,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""My Tasks""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                    No tasks found. Let's create one!\n                </p>\n                <p>\n                    Organize your tasks by dispatching them across the pipeline.<br>\n                    Collaborate efficiently by chatting in real-time or via email.\n                </p>\n            ""}",2024-04-18 07:41:22.122125,2024-04-18 07:47:42.969877,,,80,1651,"[('user_ids', 'in', uid)]","{'search_default_open_tasks': 1, 'all_task': 0, 'default_user_ids': [(4, uid)], 'sale_show_partner_name': True}",project.task,current,"kanban,tree,form,calendar,pivot,graph,activity",kanban,,
333,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""All Tasks""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                    No tasks found. Let's create one!\n                </p>\n                <p>\n                    Organize your tasks by dispatching them across the pipeline.<br>\n                    Collaborate efficiently by chatting in real-time or via email.\n                </p>\n            ""}",2024-04-18 07:41:22.122125,2024-04-18 07:47:42.969877,,,80,1651,"[('display_in_project', '=', True)]","{'search_default_open_tasks': 1, 'default_user_ids': [(4, uid)], 'sale_show_partner_name': True}",project.task,current,"tree,kanban,form,calendar,pivot,graph,activity",kanban,,
348,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Tasks Analysis""}","{""en_US"": ""<p class=\""o_view_nocontent_empty_folder\"">\n                    No data yet!\n                </p><p>\n                    Analyze the progress of your projects and the performance of your employees.\n                </p>\n            ""}",2024-04-18 07:41:22.122125,2024-04-18 07:47:42.969877,,,80,1702,,"{'group_by_no_leaf':1, 'group_by':[], 'graph_measure': '__count__', 'sale_show_partner_name': True}",report.project.task.user,current,"graph,pivot",kanban,,
323,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Projects""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                    No projects found. Let's create one!\n                </p>\n                <p>\n                    Create projects to organize your tasks. Define a different workflow for each project.\n                </p>\n            ""}",2024-04-18 07:41:22.122125,2024-04-18 07:47:42.969877,1642,,80,1633,[],"{'default_allow_billable': True, 'sale_show_partner_name': True}",project.project,current,"kanban,tree,form",kanban,,
324,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Projects""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                    No projects found. Let's create one!\n                </p>\n                <p>\n                    Projects contain tasks on the same topic, and each has its own dashboard.\n                </p>\n            ""}",2024-04-18 07:41:22.122125,2024-04-18 07:47:42.969877,1642,,80,1633,[],"{'default_allow_billable': True, 'sale_show_partner_name': True}",project.project,main,"kanban,tree,form,calendar,activity",kanban,,
325,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Projects""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                   No projects found. Let's create one!\n                </p>\n                <p>\n                    Create projects to organize your tasks and define a different workflow for each project.\n                </p>\n            ""}",2024-04-18 07:41:22.122125,2024-04-18 07:47:42.969877,,,80,1633,[],"{'default_allow_billable': True, 'sale_show_partner_name': True}",project.project,current,"tree,kanban,form",kanban,,
326,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Projects""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                   No projects found. Let's create one!\n                </p>\n                <p>\n                    Projects contain tasks on the same topic, and each has its own dashboard.\n                </p>\n            ""}",2024-04-18 07:41:22.122125,2024-04-18 07:47:42.969877,,,80,1633,[],"{'default_allow_billable': True, 'sale_show_partner_name': True}",project.project,current,"tree,kanban,form,calendar,activity",kanban,,
587,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Audit trail""}",,2024-04-18 07:47:49.092537,2024-04-18 07:47:49.092537,2799,,80,2800,"[
            ('model', '=', 'account.move'),
            ('message_type', '=', 'notification'),
            ('l10n_in_audit_log_account_move_id', '!=', False),
        ]",{},mail.message,current,tree,kanban,,
589,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Automation Rules""}","{""en_US"": ""<img class=\""w-100 w-md-75\"" src=\""/base_automation/static/img/automation.svg\"">\n              <p>\n                Automate <em>everything</em> with Automation Rules\n              </p><p>\n                Send an email when an object changes state, archive records\n                after a month of inactivity or remind yourself to follow-up on\n                tasks when a specific tag is added.\n              </p><p>With Automation Rules, you can automate\n                <em>any</em> workflow.\n              </p>\n            ""}",2024-04-18 07:56:49.854103,2024-04-18 07:56:49.854103,2819,,80,,,{'active_test': False},base.automation,current,"kanban,tree,form",kanban,,
590,,1,1,ir.actions.act_window,action,form,"{""en_US"": ""Assignments""}",,2024-04-18 07:56:51.447522,2024-04-18 07:56:51.447522,,,80,2825,,{},op.assignment,current,"tree,form,pivot,graph",kanban,,
591,,1,1,ir.actions.act_window,action,form,"{""en_US"": ""Assignment Types""}",,2024-04-18 07:56:51.447522,2024-04-18 07:56:51.447522,,,80,2828,[],{},grading.assignment.type,current,"tree,form",kanban,,
592,,1,1,ir.actions.act_window,action,form,"{""en_US"": ""Assignment Submissions""}",,2024-04-18 07:56:51.447522,2024-04-18 07:56:51.447522,,,80,2833,,{},op.assignment.sub.line,current,"tree,form,pivot,graph",kanban,,
593,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Assignment Submission Analysis Pivot""}",,2024-04-18 07:56:51.447522,2024-04-18 07:56:51.447522,2831,,80,,,{},op.assignment.sub.line,current,pivot,kanban,,
597,,1,1,ir.actions.act_window,action,form,"{""en_US"": ""Fees Details Report""}",,2024-04-18 07:57:33.94017,2024-04-18 07:57:33.94017,2836,,80,,,{},fees.detail.report.wizard,new,form,kanban,,
598,,1,1,ir.actions.act_window,action,form,"{""en_US"": ""Fees Terms""}",,2024-04-18 07:57:33.94017,2024-04-18 07:57:33.94017,,,80,2839,,{},op.fees.terms,current,"tree,form",kanban,,
599,,1,1,ir.actions.act_window,action,form,"{""en_US"": ""Fees Elements""}",,2024-04-18 07:57:33.94017,2024-04-18 07:57:33.94017,,,80,,,{},op.fees.element,current,"tree,form",kanban,,
600,,1,1,ir.actions.act_window,action,form,"{""en_US"": ""Admission Registers""}",,2024-04-18 07:57:36.231095,2024-04-18 07:57:36.231095,,,80,2848,,{},op.admission.register,current,"tree,form,pivot,graph",kanban,,
601,,1,1,ir.actions.act_window,action,form,"{""en_US"": ""Registration""}",,2024-04-18 07:57:36.231095,2024-04-18 07:57:36.231095,,,80,2854,[],{},op.admission,current,"tree,form,graph,pivot",kanban,,
603,,1,1,ir.actions.act_window,action,form,"{""en_US"": ""Admission Analysis Report""}",,2024-04-18 07:57:36.231095,2024-04-18 07:57:36.231095,2859,,80,,,{},admission.analysis,new,form,kanban,,
604,,1,1,ir.actions.act_window,action,form,"{""en_US"": ""Facilities""}",,2024-04-18 07:58:26.52607,2024-04-18 07:58:26.52607,,,80,2862,[],{},op.facility,current,"tree,form",kanban,,
605,,1,1,ir.actions.act_window,action,form,"{""en_US"": ""Class Rooms""}",,2024-04-18 07:58:28.113643,2024-04-18 07:58:28.113643,,,80,2867,[],{},op.classroom,current,"tree,form",kanban,,
606,,1,1,ir.actions.act_window,action,form,"{""en_US"": ""Sessions""}",,2024-04-18 07:58:28.826074,2024-04-18 07:58:28.826074,,,80,2870,,{},op.session,current,"kanban,calendar,pivot",kanban,,
607,,1,1,ir.actions.act_window,action,form,"{""en_US"": ""Timings""}",,2024-04-18 07:58:28.826074,2024-04-18 07:58:28.826074,,,80,2876,,{},op.timing,current,"tree,form",kanban,,
610,,1,1,ir.actions.act_window,action,form,"{""en_US"": ""Generate Sessions""}",,2024-04-18 07:58:28.826074,2024-04-18 07:58:28.826074,,,80,,,{},generate.time.table,new,form,kanban,,
611,,1,1,ir.actions.act_window,action,form,"{""en_US"": ""Generate Sessions Report""}",,2024-04-18 07:58:28.826074,2024-04-18 07:58:28.826074,,,80,,,{},time.table.report,new,form,kanban,,
612,698,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Confirmation""}",,2024-04-18 07:58:28.826074,2024-04-18 07:58:28.826074,,,80,,,{},session.confirmation,new,form,kanban,,
613,433,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Student Attendance""}",,2024-04-18 07:58:30.524114,2024-04-18 07:58:30.524114,,,80,,,{},student.attendance,new,form,kanban,,
614,,1,1,ir.actions.act_window,action,form,"{""en_US"": ""Attendance Registers""}",,2024-04-18 07:58:30.524114,2024-04-18 07:58:30.524114,,,80,2889,[],{},op.attendance.register,current,"tree,form",kanban,,
615,,1,1,ir.actions.act_window,action,form,"{""en_US"": ""Attendance Sheets""}",,2024-04-18 07:58:30.524114,2024-04-18 07:58:30.524114,,,80,2892,[],{},op.attendance.sheet,current,"tree,form,pivot,graph",kanban,,
616,,1,1,ir.actions.act_window,action,form,"{""en_US"": ""Attendance Line""}",,2024-04-18 07:58:30.524114,2024-04-18 07:58:30.524114,,,80,2897,[],{},op.attendance.line,current,"tree,form,pivot,graph",kanban,,
617,,1,1,ir.actions.act_window,action,form,"{""en_US"": ""Attendance Types""}",,2024-04-18 07:58:30.524114,2024-04-18 07:58:30.524114,,,80,2902,[],{},op.attendance.type,current,"tree,form",kanban,,
619,,1,1,ir.actions.act_window,action,form,"{""en_US"": ""Exam Attendees""}",,2024-04-18 07:58:48.811597,2024-04-18 07:58:48.811597,,,80,2909,[],{},op.exam.attendees,current,"tree,form",kanban,,
620,,1,1,ir.actions.act_window,action,form,"{""en_US"": ""Exam Rooms""}",,2024-04-18 07:58:48.811597,2024-04-18 07:58:48.811597,,,80,2912,[],{},op.exam.room,current,"tree,form",kanban,,
621,,1,1,ir.actions.act_window,action,form,"{""en_US"": ""Exam Sessions""}",,2024-04-18 07:58:48.811597,2024-04-18 07:58:48.811597,,,80,2915,[],{},op.exam.session,current,"tree,form",kanban,,
622,,1,1,ir.actions.act_window,action,form,"{""en_US"": ""Exam Types""}",,2024-04-18 07:58:48.811597,2024-04-18 07:58:48.811597,,,80,2918,[],{},op.exam.type,current,"tree,form",kanban,,
623,,1,1,ir.actions.act_window,action,form,"{""en_US"": ""Exam Room Distribution""}",,2024-04-18 07:58:48.811597,2024-04-18 07:58:48.811597,,,80,,,{},op.room.distribution,new,form,kanban,,
624,,1,1,ir.actions.act_window,action,form,"{""en_US"": ""Held Exam Wizard""}",,2024-04-18 07:58:48.811597,2024-04-18 07:58:48.811597,,,80,,,{},op.held.exam,new,form,kanban,,
625,,1,1,ir.actions.act_window,action,form,"{""en_US"": ""Exams""}",,2024-04-18 07:58:48.811597,2024-04-18 07:58:48.811597,,,80,2923,[],{},op.exam,current,"tree,form",kanban,,
626,,1,1,ir.actions.act_window,action,form,"{""en_US"": ""Marksheet Lines""}",,2024-04-18 07:58:48.811597,2024-04-18 07:58:48.811597,,,80,2926,[],{},op.marksheet.line,current,"tree,form",kanban,,
627,,1,1,ir.actions.act_window,action,form,"{""en_US"": ""Marksheet Registers""}",,2024-04-18 07:58:48.811597,2024-04-18 07:58:48.811597,,,80,2929,[],{},op.marksheet.register,current,"tree,form",kanban,,
628,,1,1,ir.actions.act_window,action,form,"{""en_US"": ""Grade Configuration""}",,2024-04-18 07:58:48.811597,2024-04-18 07:58:48.811597,,,80,,[],{},op.grade.configuration,current,"tree,form",kanban,,
