id,relation_field_id,model_id,related_field_id,size,create_uid,write_uid,name,complete_name,model,relation,relation_field,ttype,related,state,on_delete,domain,relation_table,column1,column2,depends,currency_field,field_description,help,compute,copied,required,readonly,index,translate,group_expand,selectable,store,sanitize,sanitize_overridable,sanitize_tags,sanitize_attributes,sanitize_style,sanitize_form,strip_style,strip_classes,create_date,write_date,tracking,website_form_blacklisted
6288,,514,,,,,color,,product.template,,,integer,,base,,,,,,,,"{""en_US"": ""Color Index""}",,,t,f,f,f,f,,t,t,,,,,,,,,,,,t
6289,,514,,,,,is_product_variant,,product.template,,,boolean,,base,,,,,,,,"{""en_US"": ""Is a product variant""}",,,f,f,t,f,f,,f,f,,,,,,,,,,,,t
6290,,514,,,,,attribute_line_ids,,product.template,product.template.attribute.line,product_tmpl_id,one2many,,base,,,,,,,,"{""en_US"": ""Product Attributes""}",,,t,f,f,f,f,,t,t,,,,,,,,,,,,t
6291,,514,,,,,valid_product_template_attribute_line_ids,,product.template,product.template.attribute.line,,many2many,,base,,,,,,,,"{""en_US"": ""Valid Product Attribute Lines""}",,,f,f,t,f,f,,f,f,,,,,,,,,,,,t
6292,,514,,,,,product_variant_ids,,product.template,product.product,product_tmpl_id,one2many,,base,,,,,,,,"{""en_US"": ""Products""}",,,f,t,f,f,f,,t,t,,,,,,,,,,,,t
6293,,514,,,,,product_variant_id,,product.template,product.product,,many2one,,base,set null,,,,,,,"{""en_US"": ""Product""}",,,f,f,t,f,f,,f,f,,,,,,,,,,,,t
6294,,514,,,,,product_variant_count,,product.template,,,integer,,base,,,,,,,,"{""en_US"": ""# Product Variants""}",,,f,f,t,f,f,,f,f,,,,,,,,,,,,t
6295,,514,,,,,barcode,,product.template,,,char,,base,,,,,,,,"{""en_US"": ""Barcode""}",,,f,f,f,f,f,,t,f,,,,,,,,,,,,t
6296,,514,,,,,default_code,,product.template,,,char,,base,,,,,,,,"{""en_US"": ""Internal Reference""}",,,f,f,f,f,f,,t,t,,,,,,,,,,,,t
6297,,514,,,,,pricelist_item_count,,product.template,,,integer,,base,,,,,,,,"{""en_US"": ""Number of price rules""}",,,f,f,t,f,f,,f,f,,,,,,,,,,,,t
6298,,514,,,,,product_document_ids,,product.template,product.document,res_id,one2many,,base,,,,,,,,"{""en_US"": ""Documents""}",,,f,f,f,f,f,,t,t,,,,,,,,,,,,t
6299,,514,,,,,product_document_count,,product.template,,,integer,,base,,,,,,,,"{""en_US"": ""Documents Count""}",,,f,f,t,f,f,,f,f,,,,,,,,,,,,t
6300,,514,,,,,can_image_1024_be_zoomed,,product.template,,,boolean,,base,,,,,,,,"{""en_US"": ""Can Image 1024 be zoomed""}",,,f,f,t,f,f,,t,t,,,,,,,,,,,,t
6301,,514,,,,,has_configurable_attributes,,product.template,,,boolean,,base,,,,,,,,"{""en_US"": ""Is a configurable product""}",,,f,f,t,f,f,,t,t,,,,,,,,,,,,t
6302,,514,,,,,product_tooltip,,product.template,,,char,,base,,,,,,,,"{""en_US"": ""Product Tooltip""}",,,f,f,t,f,f,,f,f,,,,,,,,,,,,t
6303,,514,,,,,priority,,product.template,,,selection,,base,,,,,,,,"{""en_US"": ""Favorite""}",,,t,f,f,f,f,,t,t,,,,,,,,,,,,t
6304,,514,,,,,product_tag_ids,,product.template,product.tag,,many2many,,base,,,product_tag_product_template_rel,product_template_id,product_tag_id,,,"{""en_US"": ""Product Template Tags""}",,,t,f,f,f,f,,t,t,,,,,,,,,,,,t
6305,,514,,,,,product_properties,,product.template,,,properties,,base,,,,,,,,"{""en_US"": ""Properties""}",,,t,f,f,f,f,,t,t,,,,,,,,,,,,t
6306,,514,,,,,id,,product.template,,,integer,,base,,,,,,,,"{""en_US"": ""ID""}",,,t,f,t,f,f,,t,t,,,,,,,,,,,,t
6307,,514,,,,,display_name,,product.template,,,char,,base,,,,,,,,"{""en_US"": ""Display Name""}",,,f,f,t,f,f,,f,f,,,,,,,,,,,,t
6308,,514,,,,,create_uid,,product.template,res.users,,many2one,,base,set null,,,,,,,"{""en_US"": ""Created by""}",,,t,f,t,f,f,,t,t,,,,,,,,,,,,t
6309,,514,,,,,create_date,,product.template,,,datetime,,base,,,,,,,,"{""en_US"": ""Created on""}",,,t,f,t,f,f,,t,t,,,,,,,,,,,,t
6310,,514,,,,,write_uid,,product.template,res.users,,many2one,,base,set null,,,,,,,"{""en_US"": ""Last Updated by""}",,,t,f,t,f,f,,t,t,,,,,,,,,,,,t
6311,,514,,,,,write_date,,product.template,,,datetime,,base,,,,,,,,"{""en_US"": ""Last Updated on""}",,,t,f,t,f,f,,t,t,,,,,,,,,,,,t
6312,,515,,,,,activity_ids,,product.product,mail.activity,res_id,one2many,,base,,,,,,,,"{""en_US"": ""Activities""}",,,f,f,f,f,f,,t,t,,,,,,,,,,,,t
6313,,515,,,,,activity_state,,product.product,,,selection,,base,,,,,,,,"{""en_US"": ""Activity State""}","{""en_US"": ""Status based on activities\nOverdue: Due date is already passed\nToday: Activity date is today\nPlanned: Future activities.""}",,f,f,t,f,f,,t,f,,,,,,,,,,,,t
6314,,515,,,,,activity_user_id,,product.product,res.users,,many2one,,base,set null,,,,,,,"{""en_US"": ""Responsible User""}",,,f,f,t,f,f,,t,f,,,,,,,,,,,,t
6315,,515,,,,,activity_type_id,,product.product,mail.activity.type,,many2one,activity_ids.activity_type_id,base,,,,,,,,"{""en_US"": ""Next Activity Type""}",,,f,f,f,f,f,,t,f,,,,,,,,,,,,t
6316,,515,,,,,activity_type_icon,,product.product,,,char,activity_ids.icon,base,,,,,,,,"{""en_US"": ""Activity Type Icon""}","{""en_US"": ""Font awesome icon e.g. fa-tasks""}",,f,f,t,f,f,,t,f,,,,,,,,,,,,t
6317,,515,,,,,activity_date_deadline,,product.product,,,date,,base,,,,,,,,"{""en_US"": ""Next Activity Deadline""}",,,f,f,t,f,f,,t,f,,,,,,,,,,,,t
6318,,515,,,,,my_activity_date_deadline,,product.product,,,date,,base,,,,,,,,"{""en_US"": ""My Activity Deadline""}",,,f,f,t,f,f,,t,f,,,,,,,,,,,,t
6319,,515,,,,,activity_summary,,product.product,,,char,activity_ids.summary,base,,,,,,,,"{""en_US"": ""Next Activity Summary""}",,,f,f,f,f,f,,t,f,,,,,,,,,,,,t
6320,,515,,,,,activity_exception_decoration,,product.product,,,selection,,base,,,,,,,,"{""en_US"": ""Activity Exception Decoration""}","{""en_US"": ""Type of the exception activity on record.""}",,f,f,t,f,f,,t,f,,,,,,,,,,,,t
6321,,515,,,,,activity_exception_icon,,product.product,,,char,,base,,,,,,,,"{""en_US"": ""Icon""}","{""en_US"": ""Icon to indicate an exception activity.""}",,f,f,t,f,f,,f,f,,,,,,,,,,,,t
6322,,515,,,,,message_is_follower,,product.product,,,boolean,,base,,,,,,,,"{""en_US"": ""Is Follower""}",,,f,f,t,f,f,,t,f,,,,,,,,,,,,t
6323,,515,,,,,message_follower_ids,,product.product,mail.followers,res_id,one2many,,base,,,,,,,,"{""en_US"": ""Followers""}",,,f,f,f,f,f,,t,t,,,,,,,,,,,,t
6324,,515,,,,,message_partner_ids,,product.product,res.partner,,many2many,,base,,,,,,,,"{""en_US"": ""Followers (Partners)""}",,,f,f,f,f,f,,t,f,,,,,,,,,,,,t
6325,,515,,,,,message_ids,,product.product,mail.message,res_id,one2many,,base,,,,,,,,"{""en_US"": ""Messages""}",,,f,f,f,f,f,,t,t,,,,,,,,,,,,t
6326,,515,,,,,has_message,,product.product,,,boolean,,base,,,,,,,,"{""en_US"": ""Has Message""}",,,f,f,t,f,f,,t,f,,,,,,,,,,,,t
6327,,515,,,,,message_needaction,,product.product,,,boolean,,base,,,,,,,,"{""en_US"": ""Action Needed""}","{""en_US"": ""If checked, new messages require your attention.""}",,f,f,t,f,f,,t,f,,,,,,,,,,,,t
6328,,515,,,,,message_needaction_counter,,product.product,,,integer,,base,,,,,,,,"{""en_US"": ""Number of Actions""}","{""en_US"": ""Number of messages requiring action""}",,f,f,t,f,f,,f,f,,,,,,,,,,,,t
6329,,515,,,,,message_has_error,,product.product,,,boolean,,base,,,,,,,,"{""en_US"": ""Message Delivery error""}","{""en_US"": ""If checked, some messages have a delivery error.""}",,f,f,t,f,f,,t,f,,,,,,,,,,,,t
6330,,515,,,,,message_has_error_counter,,product.product,,,integer,,base,,,,,,,,"{""en_US"": ""Number of errors""}","{""en_US"": ""Number of messages with delivery error""}",,f,f,t,f,f,,f,f,,,,,,,,,,,,t
6331,,515,,,,,message_attachment_count,,product.product,,,integer,,base,,,,,,,,"{""en_US"": ""Attachment Count""}",,,f,f,t,f,f,,f,f,,,,,,,,,,,,t
6332,,515,,,,,rating_ids,,product.product,rating.rating,res_id,one2many,,base,,,,,,,,"{""en_US"": ""Ratings""}",,,f,f,f,f,f,,t,t,,,,,,,,,,,,t
6333,,515,,,,,website_message_ids,,product.product,mail.message,res_id,one2many,,base,,,,,,,,"{""en_US"": ""Website Messages""}","{""en_US"": ""Website communication history""}",,f,f,f,f,f,,t,t,,,,,,,,,,,,t
6334,,515,,,,,message_has_sms_error,,product.product,,,boolean,,base,,,,,,,,"{""en_US"": ""SMS Delivery error""}","{""en_US"": ""If checked, some messages have a delivery error.""}",,f,f,t,f,f,,t,f,,,,,,,,,,,,t
6335,,515,,,,,price_extra,,product.product,,,float,,base,,,,,,,,"{""en_US"": ""Variant Price Extra""}","{""en_US"": ""This is the sum of the extra price of all attributes""}",,f,f,t,f,f,,f,f,,,,,,,,,,,,t
6336,,515,,,,,lst_price,,product.product,,,float,,base,,,,,,,,"{""en_US"": ""Sales Price""}","{""en_US"": ""The sale price is managed from the product template. Click on the 'Configure Variants' button to set the extra attribute prices.""}",,f,f,f,f,f,,f,f,,,,,,,,,,,,t
6337,,515,,,,,default_code,,product.product,,,char,,base,,,,,,,,"{""en_US"": ""Internal Reference""}",,,t,f,f,t,f,,t,t,,,,,,,,,,,,t
6338,,515,,,,,code,,product.product,,,char,,base,,,,,,,,"{""en_US"": ""Reference""}",,,f,f,t,f,f,,f,f,,,,,,,,,,,,t
6339,,515,,,,,partner_ref,,product.product,,,char,,base,,,,,,,,"{""en_US"": ""Customer Ref""}",,,f,f,t,f,f,,f,f,,,,,,,,,,,,t
6340,,515,,,,,active,,product.product,,,boolean,,base,,,,,,,,"{""en_US"": ""Active""}","{""en_US"": ""If unchecked, it will allow you to hide the product without removing it.""}",,t,f,f,f,f,,t,t,,,,,,,,,,,,t
6341,,515,,,,,product_tmpl_id,,product.product,product.template,,many2one,,base,cascade,,,,,,,"{""en_US"": ""Product Template""}",,,t,t,f,t,f,,t,t,,,,,,,,,,,,t
6342,,515,,,,,barcode,,product.product,,,char,,base,,,,,,,,"{""en_US"": ""Barcode""}","{""en_US"": ""International Article Number used for product identification.""}",,f,f,f,t,f,,t,t,,,,,,,,,,,,t
6343,,515,,,,,product_template_attribute_value_ids,,product.product,product.template.attribute.value,,many2many,,base,,,product_variant_combination,product_product_id,product_template_attribute_value_id,,,"{""en_US"": ""Attribute Values""}",,,t,f,f,f,f,,t,t,,,,,,,,,,,,t
6344,,515,,,,,product_template_variant_value_ids,,product.product,product.template.attribute.value,,many2many,,base,,,product_variant_combination,product_product_id,product_template_attribute_value_id,,,"{""en_US"": ""Variant Values""}",,,t,f,f,f,f,,t,t,,,,,,,,,,,,t
6345,,515,,,,,combination_indices,,product.product,,,char,,base,,,,,,,,"{""en_US"": ""Combination Indices""}",,,f,f,t,t,f,,t,t,,,,,,,,,,,,t
6346,,515,,,,,is_product_variant,,product.product,,,boolean,,base,,,,,,,,"{""en_US"": ""Is Product Variant""}",,,f,f,t,f,f,,f,f,,,,,,,,,,,,t
6347,,515,,,,,standard_price,,product.product,,,float,,base,,,,,,,,"{""en_US"": ""Cost""}","{""en_US"": ""Value of the product (automatically computed in AVCO).\n        Used to value the product when the purchase cost is not known (e.g. inventory adjustment).\n        Used to compute margins on sale orders.""}",,f,f,f,f,f,,t,f,,,,,,,,,,,,t
6348,,515,,,,,volume,,product.product,,,float,,base,,,,,,,,"{""en_US"": ""Volume""}",,,t,f,f,f,f,,t,t,,,,,,,,,,,,t
6349,,515,,,,,weight,,product.product,,,float,,base,,,,,,,,"{""en_US"": ""Weight""}",,,t,f,f,f,f,,t,t,,,,,,,,,,,,t
6350,,515,,,,,pricelist_item_count,,product.product,,,integer,,base,,,,,,,,"{""en_US"": ""Number of price rules""}",,,f,f,t,f,f,,f,f,,,,,,,,,,,,t
6351,,515,,,,,product_document_ids,,product.product,product.document,res_id,one2many,,base,,,,,,,,"{""en_US"": ""Documents""}",,,f,f,f,f,f,,t,t,,,,,,,,,,,,t
6352,,515,,,,,product_document_count,,product.product,,,integer,,base,,,,,,,,"{""en_US"": ""Documents Count""}",,,f,f,t,f,f,,f,f,,,,,,,,,,,,t
6353,,515,,,,,packaging_ids,,product.product,product.packaging,product_id,one2many,,base,,,,,,,,"{""en_US"": ""Product Packages""}","{""en_US"": ""Gives the different ways to package the same product.""}",,f,f,f,f,f,,t,t,,,,,,,,,,,,t
6354,,515,,,,,additional_product_tag_ids,,product.product,product.tag,,many2many,,base,,,product_tag_product_product_rel,product_product_id,product_tag_id,,,"{""en_US"": ""Additional Product Tags""}",,,t,f,f,f,f,,t,t,,,,,,,,,,,,t
6355,,515,,,,,all_product_tag_ids,,product.product,product.tag,,many2many,,base,,,,,,,,"{""en_US"": ""All Product Tag""}",,,f,f,t,f,f,,t,f,,,,,,,,,,,,t
6356,,515,,,,,image_variant_1920,,product.product,,,binary,,base,,,,,,,,"{""en_US"": ""Variant Image""}",,,t,f,f,f,f,,t,t,,,,,,,,,,,,t
6357,,515,,,,,image_variant_1024,,product.product,,,binary,image_variant_1920,base,,,,,,,,"{""en_US"": ""Variant Image 1024""}",,,f,f,t,f,f,,t,t,,,,,,,,,,,,t
6358,,515,,,,,image_variant_512,,product.product,,,binary,image_variant_1920,base,,,,,,,,"{""en_US"": ""Variant Image 512""}",,,f,f,t,f,f,,t,t,,,,,,,,,,,,t
6359,,515,,,,,image_variant_256,,product.product,,,binary,image_variant_1920,base,,,,,,,,"{""en_US"": ""Variant Image 256""}",,,f,f,t,f,f,,t,t,,,,,,,,,,,,t
6360,,515,,,,,image_variant_128,,product.product,,,binary,image_variant_1920,base,,,,,,,,"{""en_US"": ""Variant Image 128""}",,,f,f,t,f,f,,t,t,,,,,,,,,,,,t
6361,,515,,,,,can_image_variant_1024_be_zoomed,,product.product,,,boolean,,base,,,,,,,,"{""en_US"": ""Can Variant Image 1024 be zoomed""}",,,f,f,t,f,f,,t,t,,,,,,,,,,,,t
6362,,515,,,,,image_1920,,product.product,,,binary,,base,,,,,,,,"{""en_US"": ""Image""}",,,f,f,f,f,f,,f,f,,,,,,,,,,,,t
6363,,515,,,,,image_1024,,product.product,,,binary,,base,,,,,,,,"{""en_US"": ""Image 1024""}",,,f,f,t,f,f,,f,f,,,,,,,,,,,,t
6364,,515,,,,,image_512,,product.product,,,binary,,base,,,,,,,,"{""en_US"": ""Image 512""}",,,f,f,t,f,f,,f,f,,,,,,,,,,,,t
6365,,515,,,,,image_256,,product.product,,,binary,,base,,,,,,,,"{""en_US"": ""Image 256""}",,,f,f,t,f,f,,f,f,,,,,,,,,,,,t
6366,,515,,,,,image_128,,product.product,,,binary,,base,,,,,,,,"{""en_US"": ""Image 128""}",,,f,f,t,f,f,,f,f,,,,,,,,,,,,t
6367,,515,,,,,can_image_1024_be_zoomed,,product.product,,,boolean,,base,,,,,,,,"{""en_US"": ""Can Image 1024 be zoomed""}",,,f,f,t,f,f,,f,f,,,,,,,,,,,,t
6368,,515,,,,,write_date,,product.product,,,datetime,,base,,,,,,,,"{""en_US"": ""Write Date""}",,,f,f,t,f,f,,t,t,,,,,,,,,,,,t
6369,,515,,,,,id,,product.product,,,integer,,base,,,,,,,,"{""en_US"": ""ID""}",,,t,f,t,f,f,,t,t,,,,,,,,,,,,t
6370,,515,,,,,display_name,,product.product,,,char,,base,,,,,,,,"{""en_US"": ""Display Name""}",,,f,f,t,f,f,,f,f,,,,,,,,,,,,t
6371,,515,,,,,create_uid,,product.product,res.users,,many2one,,base,set null,,,,,,,"{""en_US"": ""Created by""}",,,t,f,t,f,f,,t,t,,,,,,,,,,,,t
6372,,515,,,,,create_date,,product.product,,,datetime,,base,,,,,,,,"{""en_US"": ""Created on""}",,,t,f,t,f,f,,t,t,,,,,,,,,,,,t
6373,,515,,,,,write_uid,,product.product,res.users,,many2one,,base,set null,,,,,,,"{""en_US"": ""Last Updated by""}",,,t,f,t,f,f,,t,t,,,,,,,,,,,,t
6374,,515,,,,,name,,product.product,,,char,product_tmpl_id.name,base,,,,,,,,"{""en_US"": ""Name""}",,,t,t,f,f,t,,t,f,,,,,,,,,,,,t
6375,,515,,,,,sequence,,product.product,,,integer,product_tmpl_id.sequence,base,,,,,,,,"{""en_US"": ""Sequence""}","{""en_US"": ""Gives the sequence order when displaying a product list""}",,t,f,f,f,f,,t,f,,,,,,,,,,,,t
6376,,515,,,,,description,,product.product,,,html,product_tmpl_id.description,base,,,,,,,,"{""en_US"": ""Description""}",,,t,f,f,f,t,,t,f,t,f,t,t,f,t,f,f,,,,t
6377,,515,,,,,description_purchase,,product.product,,,text,product_tmpl_id.description_purchase,base,,,,,,,,"{""en_US"": ""Purchase Description""}",,,t,f,f,f,t,,t,f,,,,,,,,,,,,t
6378,,515,,,,,description_sale,,product.product,,,text,product_tmpl_id.description_sale,base,,,,,,,,"{""en_US"": ""Sales Description""}","{""en_US"": ""A description of the Product that you want to communicate to your customers. This description will be copied to every Sales Order, Delivery Order and Customer Invoice/Credit Note""}",,t,f,f,f,t,,t,f,,,,,,,,,,,,t
6379,,515,,,,,detailed_type,,product.product,,,selection,product_tmpl_id.detailed_type,base,,,,,,,,"{""en_US"": ""Product Type""}","{""en_US"": ""A storable product is a product for which you manage stock. The Inventory app has to be installed.\nA consumable product is a product for which stock is not managed.\nA service is a non-material product you provide.""}",,t,t,f,f,f,,t,f,,,,,,,,,,,,t
6380,,515,,,,,type,,product.product,,,selection,product_tmpl_id.type,base,,,,,,,,"{""en_US"": ""Type""}",,,t,f,f,f,f,,t,f,,,,,,,,,,,,t
6381,,515,,,,,categ_id,,product.product,product.category,,many2one,product_tmpl_id.categ_id,base,,,,,,,,"{""en_US"": ""Product Category""}",,,t,t,f,f,f,,t,f,,,,,,,,,,,,t
6382,,515,,,,,currency_id,,product.product,res.currency,,many2one,product_tmpl_id.currency_id,base,,,,,,,,"{""en_US"": ""Currency""}",,,f,f,t,f,f,,f,f,,,,,,,,,,,,t
6383,,515,,,,,cost_currency_id,,product.product,res.currency,,many2one,product_tmpl_id.cost_currency_id,base,,,,,,,,"{""en_US"": ""Cost Currency""}",,,f,f,t,f,f,,f,f,,,,,,,,,,,,t
6384,,515,,,,,list_price,,product.product,,,float,product_tmpl_id.list_price,base,,,,,,,,"{""en_US"": ""Sales Price""}","{""en_US"": ""Price at which the product is sold to customers.""}",,t,f,f,f,f,,t,f,,,,,,,,,,,,t
6385,,515,,,,,volume_uom_name,,product.product,,,char,product_tmpl_id.volume_uom_name,base,,,,,,,,"{""en_US"": ""Volume unit of measure label""}",,,f,f,t,f,f,,f,f,,,,,,,,,,,,t
6386,,515,,,,,weight_uom_name,,product.product,,,char,product_tmpl_id.weight_uom_name,base,,,,,,,,"{""en_US"": ""Weight unit of measure label""}",,,f,f,t,f,f,,f,f,,,,,,,,,,,,t
6387,,515,,,,,sale_ok,,product.product,,,boolean,product_tmpl_id.sale_ok,base,,,,,,,,"{""en_US"": ""Can be Sold""}",,,t,f,f,f,f,,t,f,,,,,,,,,,,,t
6388,,515,,,,,purchase_ok,,product.product,,,boolean,product_tmpl_id.purchase_ok,base,,,,,,,,"{""en_US"": ""Can be Purchased""}",,,t,f,f,f,f,,t,f,,,,,,,,,,,,t
6389,,515,,,,,uom_id,,product.product,uom.uom,,many2one,product_tmpl_id.uom_id,base,,,,,,,,"{""en_US"": ""Unit of Measure""}","{""en_US"": ""Default unit of measure used for all stock operations.""}",,t,t,f,f,f,,t,f,,,,,,,,,,,,t
6390,,515,,,,,uom_name,,product.product,,,char,product_tmpl_id.uom_name,base,,,,,,,,"{""en_US"": ""Unit of Measure Name""}",,,f,f,t,f,t,,t,f,,,,,,,,,,,,t
214,,16,,,,,id,,ir.ui.view,,,integer,,base,,,,,,,,"{""en_US"": ""ID""}",,,t,f,t,f,f,,t,t,,,,,,,,,,,,t
6391,,515,,,,,uom_po_id,,product.product,uom.uom,,many2one,product_tmpl_id.uom_po_id,base,,,,,,,,"{""en_US"": ""Purchase UoM""}","{""en_US"": ""Default unit of measure used for purchase orders. It must be in the same category as the default unit of measure.""}",,t,t,f,f,f,,t,f,,,,,,,,,,,,t
6392,,515,,,,,company_id,,product.product,res.company,,many2one,product_tmpl_id.company_id,base,,,,,,,,"{""en_US"": ""Company""}",,,t,f,f,f,f,,t,f,,,,,,,,,,,,t
6393,,515,,,,,seller_ids,,product.product,product.supplierinfo,,one2many,product_tmpl_id.seller_ids,base,,,,,,,,"{""en_US"": ""Vendors""}",,,f,f,f,f,f,,t,f,,,,,,,,,,,,t
6394,,515,,,,,variant_seller_ids,,product.product,product.supplierinfo,,one2many,product_tmpl_id.variant_seller_ids,base,,,,,,,,"{""en_US"": ""Variant Seller""}",,,f,f,f,f,f,,t,f,,,,,,,,,,,,t
6395,,515,,,,,color,,product.product,,,integer,product_tmpl_id.color,base,,,,,,,,"{""en_US"": ""Color Index""}",,,t,f,f,f,f,,t,f,,,,,,,,,,,,t
6396,,515,,,,,attribute_line_ids,,product.product,product.template.attribute.line,,one2many,product_tmpl_id.attribute_line_ids,base,,,,,,,,"{""en_US"": ""Product Attributes""}",,,t,f,f,f,f,,t,f,,,,,,,,,,,,t
6397,,515,,,,,valid_product_template_attribute_line_ids,,product.product,product.template.attribute.line,,many2many,product_tmpl_id.valid_product_template_attribute_line_ids,base,,,,,,,,"{""en_US"": ""Valid Product Attribute Lines""}",,,f,f,t,f,f,,f,f,,,,,,,,,,,,t
6398,,515,,,,,product_variant_ids,,product.product,product.product,,one2many,product_tmpl_id.product_variant_ids,base,,,,,,,,"{""en_US"": ""Products""}",,,f,t,f,f,f,,t,f,,,,,,,,,,,,t
6399,,515,,,,,product_variant_id,,product.product,product.product,,many2one,product_tmpl_id.product_variant_id,base,,,,,,,,"{""en_US"": ""Product""}",,,f,f,t,f,f,,f,f,,,,,,,,,,,,t
6400,,515,,,,,product_variant_count,,product.product,,,integer,product_tmpl_id.product_variant_count,base,,,,,,,,"{""en_US"": ""# Product Variants""}",,,f,f,t,f,f,,f,f,,,,,,,,,,,,t
6401,,515,,,,,has_configurable_attributes,,product.product,,,boolean,product_tmpl_id.has_configurable_attributes,base,,,,,,,,"{""en_US"": ""Is a configurable product""}",,,f,f,t,f,f,,t,f,,,,,,,,,,,,t
6402,,515,,,,,product_tooltip,,product.product,,,char,product_tmpl_id.product_tooltip,base,,,,,,,,"{""en_US"": ""Product Tooltip""}",,,f,f,t,f,f,,f,f,,,,,,,,,,,,t
6403,,515,,,,,priority,,product.product,,,selection,product_tmpl_id.priority,base,,,,,,,,"{""en_US"": ""Favorite""}",,,t,f,f,f,f,,t,f,,,,,,,,,,,,t
6404,,515,,,,,product_tag_ids,,product.product,product.tag,,many2many,product_tmpl_id.product_tag_ids,base,,,,,,,,"{""en_US"": ""Product Template Tags""}",,,t,f,f,f,f,,t,f,,,,,,,,,,,,t
6405,,515,,,,,product_properties,,product.product,,,properties,product_tmpl_id.product_properties,base,,,,,,,,"{""en_US"": ""Properties""}",,,t,f,f,f,f,,t,f,,,,,,,,,,,,t
6406,,516,,,,,name,,product.attribute,,,char,,base,,,,,,,,"{""en_US"": ""Attribute""}",,,t,t,f,f,t,,t,t,,,,,,,,,,,,t
6407,,516,,,,,create_variant,,product.attribute,,,selection,,base,,,,,,,,"{""en_US"": ""Variants Creation Mode""}","{""en_US"": ""- Instantly: All possible variants are created as soon as the attribute and its values are added to a product.\n        - Dynamically: Each variant is created only when its corresponding attributes and values are added to a sales order.\n        - Never: Variants are never created for the attribute.\n        Note: the variants creation mode cannot be changed once the attribute is used on at least one product.""}",,t,t,f,f,f,,t,t,,,,,,,,,,,,t
6408,,516,,,,,display_type,,product.attribute,,,selection,,base,,,,,,,,"{""en_US"": ""Display Type""}","{""en_US"": ""The display type used in the Product Configurator.""}",,t,t,f,f,f,,t,t,,,,,,,,,,,,t
6409,,516,,,,,sequence,,product.attribute,,,integer,,base,,,,,,,,"{""en_US"": ""Sequence""}","{""en_US"": ""Determine the display order""}",,t,f,f,t,f,,t,t,,,,,,,,,,,,t
