id,binding_model_id,create_uid,write_uid,type,binding_type,binding_view_types,name,help,create_date,write_date
463,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Journal Groups""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                Add a journal group\n              </p><p>\n                Journal group are used in reporting to display relevant data together.\n              </p>\n            ""}",2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
464,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Bank Statements""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                Register a bank statement\n              </p><p>\n                A bank statement is a summary of all financial transactions\n                occurring over a given period of time on a bank account. You\n                should receive this periodically from your bank.\n              </p><p>\n                Odoo allows you to reconcile a statement line directly with\n                the related sale or purchase invoices.\n              </p>\n            ""}",2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
465,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Cash Registers""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                Create a new cash log\n              </p><p>\n                A Cash Register allows you to manage cash entries in your cash\n                journals. This feature provides an easy way to follow up cash\n                payments on a daily basis.\n              </p>\n            ""}",2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
466,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Reconciliation Models""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                Create a new reconciliation model\n              </p><p>\n                Those can be used to quickly create a journal items when reconciling\n                a bank statement or an account.\n              </p>\n            ""}",2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
467,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Taxes""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                Create a new tax\n              </p>\n            ""}",2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
468,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Tax Groups""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                Create a new tax group\n              </p>\n            ""}",2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
469,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Payment Terms""}",,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
471,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Bank Accounts""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                    Create a new bank account\n                </p>\n            ""}",2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
472,577,1,1,ir.actions.act_window,action,list,"{""en_US"": ""Post entries""}","{""en_US"": ""<p>This wizard will validate all journal entries selected. Once journal entries are validated, you can not update them anymore.</p>""}",2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
513,633,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Accrued Revenue Entry""}",,2024-04-18 07:47:12.503609,2024-04-18 07:47:12.503609
474,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Products""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                  Create a new purchasable product\n                </p>\n            ""}",2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
475,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Analytic Reporting""}",,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
476,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Invoices Analysis""}","{""en_US"": ""<p>From this report, you can have an overview of the amount invoiced from your vendors. The search tool can also be used to personalise your Invoices reports and so, match this analysis to your needs.</p>""}",2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
477,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Invoices Analysis""}","{""en_US"": ""<p>From this report, you can have an overview of the amount invoiced to your customers. The search tool can also be used to personalise your Invoices reports and so, match this analysis to your needs.</p>""}",2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
478,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Cash Roundings""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">Create the first cash rounding</p>\n            ""}",2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
479,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Chart Templates""}",,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
480,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Settings""}",,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
481,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Fiscal Positions""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                Create a new fiscal position\n              </p>\n            ""}",2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
482,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Customers""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                Create a new customer in your address book\n              </p><p>\n                Odoo helps you easily track all activities related to a customer.\n              </p>\n            ""}",2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
483,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Vendors""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                Create a new supplier in your address book\n              </p><p>\n                Odoo helps you easily track all activities related to a supplier.\n              </p>\n            ""}",2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
484,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Accounting Dashboard""}","{""en_US"": ""<p class=\""o_view_nocontent_neutral_face\"">\n                This is the accounting dashboard\n            </p><p>\n                If you have not installed a chart of account, please install one first.<br>\n               <a class=\""btn-link\"" type=\""action\"" name=\""479\"" tabindex=\""-1\"">Browse available countries.</a>\n            </p>\n        ""}",2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
487,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Incoterms""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                Create a new incoterm\n              </p><p>\n                Incoterms are used to divide transaction costs and responsibilities between buyer and seller.\n              </p>\n            ""}",2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
255,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Analytic Items""}","{""en_US"": ""<p class=\""o_view_nocontent_empty_folder\"">\n               No activity yet\n            </p><p>\n                In Odoo, sales orders and projects are implemented using\n                analytic accounts. You can track costs and revenues to analyse\n                your margins easily.\n            </p><p>\n                Costs will be created automatically when you register supplier\n                invoices, expenses or timesheets.\n            </p><p>\n                Revenues will be created automatically when you create customer\n                invoices. Customer invoices can be created based on sales orders\n                (fixed price invoices), on timesheets (based on the work done) or\n                on expenses (e.g. reinvoicing of travel costs).\n            </p>\n        ""}",2024-04-18 07:41:09.65521,2024-04-18 07:46:48.92483
489,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Chatbot""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                Create a Chatbot\n            </p><p>\n                You can create a new Chatbot with a defined script to speak to your website visitors.\n            </p>\n        ""}",2024-04-18 07:47:00.687459,2024-04-18 07:47:00.687459
490,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Ratings for livechat channel""}","{""en_US"": ""<p class=\""o_view_nocontent_empty_folder\"">\n                There is no rating for this channel at the moment\n            </p>\n        ""}",2024-04-18 07:47:00.687459,2024-04-18 07:47:00.687459
491,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Customer Ratings""}","{""en_US"": ""<p class=\""o_view_nocontent_empty_folder\"">\n                No customer ratings on live chat session yet\n            </p>\n        ""}",2024-04-18 07:47:00.687459,2024-04-18 07:47:00.687459
492,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""History""}","{""en_US"": ""<p class=\""o_view_nocontent_empty_folder\"">\n                    Your chatter history is empty\n                </p><p>\n                    Create a channel and start chatting to fill up your history.\n                </p>\n            ""}",2024-04-18 07:47:00.687459,2024-04-18 07:47:00.687459
493,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Sessions""}",,2024-04-18 07:47:00.687459,2024-04-18 07:47:00.687459
494,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Website Live Chat Channels""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                Define a new website live chat channel\n              </p><p>\n                You can create channels for each website on which you want\n                to integrate the website live chat widget, allowing your website\n                visitors to talk in real time with your operators.\n              </p>\n            ""}",2024-04-18 07:47:00.687459,2024-04-18 07:47:00.687459
495,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Session Statistics""}","{""en_US"": ""<p>Livechat Support Channel Statistics allows you to easily check and analyse your company livechat session performance. Extract information about the missed sessions, the audience, the duration of a session, etc.</p>""}",2024-04-18 07:47:00.687459,2024-04-18 07:47:00.687459
496,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Session Statistics""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                    No data yet!\n                </p>\n            ""}",2024-04-18 07:47:00.687459,2024-04-18 07:47:00.687459
497,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Operator Analysis""}","{""en_US"": ""<p>Livechat Support Channel Statistics allows you to easily check and analyse your company livechat session performance. Extract information about the missed sessions, the audience, the duration of a session, etc.</p>""}",2024-04-18 07:47:00.687459,2024-04-18 07:47:00.687459
498,577,1,1,ir.actions.act_window,action,form,"{""en_US"": ""Generate a Payment Link""}",,2024-04-18 07:47:04.324243,2024-04-18 07:47:04.324243
499,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Visitor's Sessions""}",,2024-04-18 07:47:10.923,2024-04-18 07:47:10.923
501,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""New Channel""}",,2024-04-18 07:47:10.923,2024-04-18 07:47:10.923
502,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Invoices Analysis""}","{""en_US"": ""<p>From this report, you can have an overview of the amount invoiced to your customer. The search tool can also be used to personalise your Invoices reports and so, match this analysis to your needs.</p>""}",2024-04-18 07:47:12.503609,2024-04-18 07:47:12.503609
505,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Sales Analysis""}","{""en_US"": ""<p>This report performs analysis on your quotations and sales orders. Analysis check your sales revenues and sort it by different group criteria (salesman, partner, product, etc.) Use this report to perform analysis on sales not having invoiced yet. If you want to analyse your turnover, you should use the Invoice Analysis report in the Accounting application.</p>""}",2024-04-18 07:47:12.503609,2024-04-18 07:47:12.503609
506,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Sales Analysis By Salespersons""}","{""en_US"": ""<p>This report performs analysis on your quotations and sales orders. Analysis check your sales revenues and sort it by different group criteria (salesman, partner, product, etc.) Use this report to perform analysis on sales not having invoiced yet. If you want to analyse your turnover, you should use the Invoice Analysis report in the Accounting application.</p>""}",2024-04-18 07:47:12.503609,2024-04-18 07:47:12.503609
507,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Sales Analysis Products""}","{""en_US"": ""<p>This report performs analysis on your quotations and sales orders. Analysis check your sales revenues and sort it by different group criteria (salesman, partner, product, etc.) Use this report to perform analysis on sales not having invoiced yet. If you want to analyse your turnover, you should use the Invoice Analysis report in the Accounting application.</p>""}",2024-04-18 07:47:12.503609,2024-04-18 07:47:12.503609
508,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Sales Analysis By Customers""}","{""en_US"": ""<p>This report performs analysis on your quotations and sales orders. Analysis check your sales revenues and sort it by different group criteria (salesman, partner, product, etc.) Use this report to perform analysis on sales not having invoiced yet. If you want to analyse your turnover, you should use the Invoice Analysis report in the Accounting application.</p>""}",2024-04-18 07:47:12.503609,2024-04-18 07:47:12.503609
509,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Sales Analysis""}",,2024-04-18 07:47:12.503609,2024-04-18 07:47:12.503609
510,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Quotations Analysis""}","{""en_US"": ""<p>This report performs analysis on your quotations. Analysis check your sales revenues and sort it by different group criteria (salesman, partner, product, etc.) Use this report to perform analysis on sales not having invoiced yet. If you want to analyse your turnover, you should use the Invoice Analysis report in the Accounting application.</p>""}",2024-04-18 07:47:12.503609,2024-04-18 07:47:12.503609
511,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Sales Analysis""}","{""en_US"": ""<p>This report performs analysis on your sales orders. Analysis check your sales revenues and sort it by different group criteria (salesman, partner, product, etc.) Use this report to perform analysis on sales not having invoiced yet. If you want to analyse your turnover, you should use the Invoice Analysis report in the Accounting application.</p>""}",2024-04-18 07:47:12.503609,2024-04-18 07:47:12.503609
518,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Sales Orders""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                Create a new quotation, the first step of a new sale!\n            </p><p>\n                Once the quotation is confirmed, it becomes a sales order.<br> You will be able to create an invoice and collect the payment.\n            </p>\n        ""}",2024-04-18 07:47:12.503609,2024-04-18 07:47:12.503609
519,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Quotations""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n            Create a new quotation, the first step of a new sale!\n            </p><p>\n            Once the quotation is confirmed by the customer, it becomes a sales order.<br> You will be able to create an invoice and collect the payment.\n            </p>\n        ""}",2024-04-18 07:47:12.503609,2024-04-18 07:47:12.503609
520,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Quotations""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n            Create a new quotation, the first step of a new sale!\n            </p><p>\n            Once the quotation is confirmed by the customer, it becomes a sales order.<br> You will be able to create an invoice and collect the payment.\n            </p>\n        ""}",2024-04-18 07:47:12.503609,2024-04-18 07:47:12.503609
521,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Orders to Invoice""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n            No orders to invoice found\n            </p><p>\n            You can select all orders and invoice them in batch,<br>\n            or check every order and invoice them one by one.\n            </p>\n        ""}",2024-04-18 07:47:12.503609,2024-04-18 07:47:12.503609
522,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Orders to Upsell""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n            No orders to upsell found.\n            </p><p>\n            An order is to upsell when delivered quantities are above initially\n            ordered quantities, and the invoicing policy is based on ordered quantities.\n            </p><p>\n            As an example, if you sell pre-paid hours of services, Odoo recommends you\n            to sell extra hours when all ordered hours have been consumed.\n            </p>\n        ""}",2024-04-18 07:47:12.503609,2024-04-18 07:47:12.503609
525,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Invoices""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                Create a customer invoice\n            </p><p>\n                Create invoices, register payments and keep track of the discussions with your customers.\n            </p>\n        ""}",2024-04-18 07:47:12.503609,2024-04-18 07:47:12.503609
526,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Quotations""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n            Create a new quotation, the first step of a new sale!\n            </p><p>\n            Once the quotation is confirmed by the customer, it becomes a sales order.<br> You will be able to create an invoice and collect the payment.\n            </p>\n        ""}",2024-04-18 07:47:12.503609,2024-04-18 07:47:12.503609
527,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""New Quotation""}",,2024-04-18 07:47:12.503609,2024-04-18 07:47:12.503609
528,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Sales Orders""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n            Create a new quotation, the first step of a new sale!\n            </p><p>\n            Once the quotation is confirmed by the customer, it becomes a sales order.<br> You will be able to create an invoice and collect the payment.\n            </p>\n        ""}",2024-04-18 07:47:12.503609,2024-04-18 07:47:12.503609
529,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Sales Orders""}",,2024-04-18 07:47:12.503609,2024-04-18 07:47:12.503609
530,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Activity Types""}",,2024-04-18 07:47:12.503609,2024-04-18 07:47:12.503609
531,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Sale Order Plans""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                Add a new plan\n            </p>\n        ""}",2024-04-18 07:47:12.503609,2024-04-18 07:47:12.503609
532,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Products""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                Create a new product\n            </p><p>\n                You must define a product for everything you sell or purchase,\n                whether it's a storable product, a consumable or a service.\n            </p>\n        ""}",2024-04-18 07:47:12.503609,2024-04-18 07:47:12.503609
533,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Quotations and Sales""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n            Create a new quotation, the first step of a new sale!\n            </p><p>\n            Once the quotation is confirmed by the customer, it becomes a sales order.<br> You will be able to create an invoice and collect the payment.\n            </p>\n        ""}",2024-04-18 07:47:12.503609,2024-04-18 07:47:12.503609
643,,1,1,ir.actions.act_window,action,form,"{""en_US"": ""Media Reservation""}",,2024-04-18 10:42:39.074562,2024-04-18 10:42:39.074562
388,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Activity Types""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                Create an Activity Type\n            </p><p>\n                Those represent the different categories of things you have to do (e.g. \""Call\"" or \""Prepare meeting\"").\n            </p>\n        ""}",2024-04-18 07:46:37.983166,2024-04-18 07:47:12.503609
535,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Registrations""}","{""en_US"": ""<p class=\""o_view_nocontent_empty_folder\"">\n                No registration linked to this visitor\n            </p>\n        ""}",2024-04-18 07:47:17.105443,2024-04-18 07:47:17.105443
536,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Answer Breakdown""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                No Answers yet!\n            </p><p>\n                Come back once you have registrations to overview answers.\n            </p>\n        ""}",2024-04-18 07:47:17.105443,2024-04-18 07:47:17.105443
537,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Menus""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                No Website Menu Items yet!\n            </p><p>\n                This technical menu displays all event sub-menu items.\n            </p>\n        ""}",2024-04-18 07:47:17.105443,2024-04-18 07:47:17.105443
538,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Event Pages""}",,2024-04-18 07:47:17.105443,2024-04-18 07:47:17.105443
539,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""New Event""}",,2024-04-18 07:47:17.105443,2024-04-18 07:47:17.105443
541,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Shipping Methods""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n            Define a new delivery method\n            </p><p>\n            Each carrier (e.g. UPS) can have several delivery methods (e.g.\n            UPS Express, UPS Standard) with a set of pricing rules attached\n            to each method.\n            </p><p>\n            These methods allow to automatically compute the delivery price\n            according to your settings; on the sales order (based on the\n            quotation) or the invoice (based on the delivery orders).\n            </p>\n        ""}",2024-04-18 07:47:21.297424,2024-04-18 07:47:21.297424
542,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Zip Prefix""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n            Manage delivery zip prefixes\n            </p><p>\n            Delivery zip prefixes are assigned to delivery carriers to restrict\n            which zips it is available to.\n            </p>\n        ""}",2024-04-18 07:47:21.297424,2024-04-18 07:47:21.297424
543,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Quotation Templates""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                Create your quotation template\n            </p><p>\n                Use templates to create polished, professional quotes in minutes.\n                Send these quotes by email and let your customers sign online.\n                Use cross-selling and discounts to push and boost your sales.\n            </p>\n        ""}",2024-04-18 07:47:23.340948,2024-04-18 07:47:23.340948
544,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Settings""}",,2024-04-18 07:47:26.604362,2024-04-18 07:47:26.604362
545,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Reviews""}","{""en_US"": ""<p class=\""o_view_nocontent_empty_folder\"">\n                No Reviews yet!\n            </p>\n            <p>Come back later to check the feedbacks given by your Attendees.</p>\n        ""}",2024-04-18 07:47:26.604362,2024-04-18 07:47:26.604362
546,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Embed Views""}",,2024-04-18 07:47:26.604362,2024-04-18 07:47:26.604362
547,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Quizzes""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                No Quiz data yet!\n            </p>\n            <p>\n                Come back later to oversee how well your Attendees are doing.\n            </p>\n        ""}",2024-04-18 07:47:26.604362,2024-04-18 07:47:26.604362
548,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Attendees""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                <strong>No Attendee Yet!</strong>\n            </p>\n            <p>\n                From here you'll be able to monitor attendees and to track their progress.\n            </p>\n        ""}",2024-04-18 07:47:26.604362,2024-04-18 07:47:26.604362
549,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Content Tags""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                    Create a Content Tag\n                </p>\n                <p>\n                    Use Content Tags to classify your Content.\n                </p>\n            ""}",2024-04-18 07:47:26.604362,2024-04-18 07:47:26.604362
550,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Contents""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                    Add Content\n                </p>\n                <p>\n                    Content are the lessons that compose a course\n                    <br>and can be of different types (presentations, documents, videos, ...).\n                </p>\n            ""}",2024-04-18 07:47:26.604362,2024-04-18 07:47:26.604362
551,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Contents""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                    No data yet!\n                </p><p>\n                    Create new content for your eLearning\n                </p>\n            ""}",2024-04-18 07:47:26.604362,2024-04-18 07:47:26.604362
552,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Attendees""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                    <strong>No Attendees Yet!</strong>\n                </p>\n                <p>\n                    From here you'll be able to monitor attendees and to track their progress.\n                </p>\n            ""}",2024-04-18 07:47:26.604362,2024-04-18 07:47:26.604362
644,,1,1,ir.actions.act_window,action,form,"{""en_US"": ""All Media""}",,2024-04-18 10:42:39.074562,2024-04-18 10:42:39.074562
553,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Attendees""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                    <strong>No Attendees Yet!</strong>\n                </p>\n                <p>\n                    From here you'll be able to monitor attendees and to track their progress.\n                </p>\n            ""}",2024-04-18 07:47:26.604362,2024-04-18 07:47:26.604362
554,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""All Courses""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                    <strong>Create a course</strong>\n                </p>\n                <p>\n                    Your eLearning platform starts here!<br>\n                    Upload content, set up rewards, manage attendees...\n                </p>\n            ""}",2024-04-18 07:47:26.604362,2024-04-18 07:47:26.604362
555,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Courses""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                    <strong>Create a course</strong>\n                </p>\n                <p>\n                    Your eLearning platform starts here!<br>\n                    Upload content, set up rewards, manage attendees...\n                </p>\n            ""}",2024-04-18 07:47:26.604362,2024-04-18 07:47:26.604362
556,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Course Tags""}",,2024-04-18 07:47:26.604362,2024-04-18 07:47:26.604362
557,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Course Groups""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                Create a Course Group\n            </p>\n            <p>\n                Use Course Groups to classify and organize your Courses.\n            </p>\n        ""}",2024-04-18 07:47:26.604362,2024-04-18 07:47:26.604362
558,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Course Pages""}",,2024-04-18 07:47:26.604362,2024-04-18 07:47:26.604362
559,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""New Course""}",,2024-04-18 07:47:26.604362,2024-04-18 07:47:26.604362
560,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Revenues""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                No Event Revenues yet!\n            </p><p>\n                Come back once tickets have been sold to overview your sales income.\n            </p>\n        ""}",2024-04-18 07:47:31.08894,2024-04-18 07:47:31.08894
561,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Event Registrations""}",,2024-04-18 07:47:31.08894,2024-04-18 07:47:31.08894
562,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Configure an event""}",,2024-04-18 07:47:31.08894,2024-04-18 07:47:31.08894
571,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Online Sales Analysis""}","{""en_US"": ""<p class=\""o_view_nocontent_empty_folder\"">\n                You don't have any order from the website\n            </p>\n        ""}",2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
572,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Sales""}","{""en_US"": ""<p class=\""o_view_nocontent_empty_folder\"">\n                You don't have any order from the website\n            </p>\n        ""}",2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
573,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Products""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                Create a new product\n            </p><p>\n                A product can be either a physical product or a service that you sell to your customers.\n            </p>\n        ""}",2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
574,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""eCommerce Categories""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n            Define a new category\n          </p><p>\n            Categories are used to browse your products through the\n            touchscreen interface.\n          </p>\n        ""}",2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
575,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Orders""}","{""en_US"": ""<p class=\""o_view_nocontent_empty_folder\"">\n                There is no confirmed order from the website\n            </p>\n        ""}",2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
576,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Unpaid Orders""}","{""en_US"": ""<p class=\""o_view_nocontent_empty_folder\"">\n                There is no unpaid order from the website yet\n            </p><p>\n                Process the order once the payment is received.\n            </p>\n        ""}",2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
577,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Orders To Invoice""}","{""en_US"": ""<p class=\""o_view_nocontent_empty_folder\"">\n                You don't have any order to invoice from the website\n            </p>\n        ""}",2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
579,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Unpaid Orders""}","{""en_US"": ""<p class=\""o_view_nocontent_empty_folder\"">\n                There is no unpaid order from the website yet\n            </p><p>\n                Process the order once the payment is received.\n            </p>\n        ""}",2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
645,,1,1,ir.actions.act_window,action,form,"{""en_US"": ""Media Units""}",,2024-04-18 10:42:39.074562,2024-04-18 10:42:39.074562
